id,rowname,diff,lwr,upr,p adj,Significant
sp|P12532|KCRU_HUMAN,6-3,-670657000.0000001,-1019212794.8626232,-322101205.1373771,3.7344045312748264e-6,Yes
sp|P12532|KCRU_HUMAN,7-3,-1131219000,-1479774794.862623,-782663205.137377,1.579369968141009e-11,Yes
sp|P12532|KCRU_HUMAN,7-4,-686553999.9999996,-1035109794.8626227,-337998205.1373766,2.1775836877013788e-6,Yes
sp|P12532|KCRU_HUMAN,7-5,-490361000.00000024,-838916794.8626232,-141805205.1373772,0.001194490935022996,Yes
sp|P12532|KCRU_HUMAN,7-6,-460562000,-809117794.862623,-112006205.13737696,0.002829777895488106,Yes
sp|O75964|ATP5L_HUMAN,2-1,39824499.999999925,7722850.699674454,71926149.3003254,0.006181350639014371,Yes
sp|O75964|ATP5L_HUMAN,3-1,54986500.000000045,22884850.699674573,87088149.30032551,4.308573661593318e-5,Yes
sp|O75964|ATP5L_HUMAN,5-1,-52868899.99999995,-84970549.30032542,-20767250.699674476,9.047950532614646e-5,Yes
sp|O75964|ATP5L_HUMAN,6-1,-61622499.99999994,-93724149.30032541,-29520850.69967447,3.937646251395144e-6,Yes
sp|O75964|ATP5L_HUMAN,7-1,-71497799.99999997,-103599449.30032544,-39396150.6996745,9.849125703897954e-8,Yes
sp|O75964|ATP5L_HUMAN,4-2,-35424999.99999997,-67526649.30032544,-3323350.6996744983,0.021340755248795307,Yes
sp|O75964|ATP5L_HUMAN,5-2,-92693399.99999988,-124795049.30032535,-60591750.69967441,4.6162074163191846e-11,Yes
sp|O75964|ATP5L_HUMAN,6-2,-101446999.99999987,-133548649.30032533,-69345350.6996744,1.6524004387008517e-11,Yes
sp|O75964|ATP5L_HUMAN,7-2,-111322299.9999999,-143423949.30032536,-79220650.69967443,1.539823824003861e-11,Yes
sp|O75964|ATP5L_HUMAN,4-3,-50587000.00000009,-82688649.30032556,-18485350.699674617,1.9839234815832718e-4,Yes
sp|O75964|ATP5L_HUMAN,5-3,-107855400,-139957049.30032548,-75753750.69967453,1.548305927911997e-11,Yes
sp|O75964|ATP5L_HUMAN,6-3,-116608999.99999999,-148710649.30032545,-84507350.69967452,1.5360712701806278e-11,Yes
sp|O75964|ATP5L_HUMAN,7-3,-126484300.00000001,-158585949.30032548,-94382650.69967455,1.533562166144975e-11,Yes
sp|O75964|ATP5L_HUMAN,5-4,-57268399.9999999,-89370049.30032538,-25166750.69967443,1.9125326272351195e-5,Yes
sp|O75964|ATP5L_HUMAN,6-4,-66021999.999999896,-98123649.30032536,-33920350.69967443,7.72160140272149e-7,Yes
sp|O75964|ATP5L_HUMAN,7-4,-75897299.99999993,-107998949.3003254,-43795650.69967446,1.8541177149167254e-8,Yes
sp|P00390|GSHR_HUMAN,3-1,19524050.00000003,2870243.131723283,36177856.868276775,0.011623682429388937,Yes
sp|P00390|GSHR_HUMAN,7-1,63119650.00000003,46465843.131723285,79773456.86827677,1.5346501847091076e-11,Yes
sp|P00390|GSHR_HUMAN,7-2,49104200,32450393.131723255,65758006.868276745,3.0050073540621725e-11,Yes
sp|P00390|GSHR_HUMAN,6-3,-16911899.999999993,-33565706.86827674,-258093.1317232456,0.04424387520824424,Yes
sp|P00390|GSHR_HUMAN,7-3,43595600,26941793.131723255,60249406.868276745,8.458990174986525e-10,Yes
sp|P00390|GSHR_HUMAN,7-4,47388400,30734593.131723255,64042206.868276745,6.669464980291195e-11,Yes
sp|P00390|GSHR_HUMAN,7-5,55894099.999999985,39240293.13172324,72547906.86827673,1.548883243884802e-11,Yes
sp|P00390|GSHR_HUMAN,7-6,60507499.99999999,43853693.13172325,77161306.86827675,1.5360268612596428e-11,Yes
sp|Q14011|CIRBP_HUMAN,2-1,-9693540.00000001,-18815693.5226402,-571386.4773598183,0.03015468655051945,Yes
sp|Q14011|CIRBP_HUMAN,4-1,-9297090.000000011,-18419243.522640202,-174936.47735982016,0.04296566146748093,Yes
sp|O43504|LTOR5_HUMAN,4-1,20345869.999999993,8104019.243309617,32587720.756690368,7.645377310450119e-5,Yes
sp|O43504|LTOR5_HUMAN,5-1,32042469.999999993,19800619.243309617,44284320.75669037,8.489854375071104e-10,Yes
sp|O43504|LTOR5_HUMAN,6-1,23419969.999999993,11178119.243309617,35661820.75669037,4.250789664594912e-6,Yes
sp|O43504|LTOR5_HUMAN,4-2,17521859.999999985,5280009.24330961,29763710.75669036,9.275227846836653e-4,Yes
sp|O43504|LTOR5_HUMAN,5-2,29218459.999999985,16976609.24330961,41460310.75669036,1.4087341404511733e-8,Yes
sp|O43504|LTOR5_HUMAN,6-2,20595959.999999985,8354109.24330961,32837810.75669036,6.078461850289596e-5,Yes
sp|O43504|LTOR5_HUMAN,4-3,13835819.999999989,1593969.2433096133,26077670.756690364,0.016924715285500214,Yes
sp|O43504|LTOR5_HUMAN,5-3,25532419.999999993,13290569.243309617,37774270.75669037,5.451425776348273e-7,Yes
sp|O43504|LTOR5_HUMAN,6-3,16909919.999999993,4668069.243309617,29151770.756690368,0.0015506596939192097,Yes
sp|O43504|LTOR5_HUMAN,7-5,-23136739.99999998,-35378590.75669035,-10894889.243309606,5.578590913435377e-6,Yes
sp|O43504|LTOR5_HUMAN,7-6,-14514239.999999981,-26756090.756690357,-2272389.243309606,0.010302010367277514,Yes
sp|Q03001|DYST_HUMAN,6-1,-50102100.00000004,-85269469.53434351,-14934730.465656556,9.935925075417185e-4,Yes
sp|Q03001|DYST_HUMAN,7-1,-64365800.000000045,-99533169.53434353,-29198430.465656564,1.1197645978788806e-5,Yes
sp|Q03001|DYST_HUMAN,7-2,-46747199.999999985,-81914569.53434347,-11579830.465656504,0.002615938062186518,Yes
sp|Q03001|DYST_HUMAN,7-3,-43993000,-79160369.53434348,-8825630.465656519,0.005601509925240777,Yes
sp|Q03001|DYST_HUMAN,6-4,-39056099.99999998,-74223469.53434345,-3888730.4656564966,0.020081709827215466,Yes
sp|Q03001|DYST_HUMAN,7-4,-53319799.999999985,-88487169.53434347,-18152430.465656504,3.785567285456981e-4,Yes
sp|Q03001|DYST_HUMAN,7-5,-35279900,-70447269.53434348,-112530.46565651894,0.04876073473822362,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,6-1,32029869.999999985,17900691.293327637,46159048.70667233,6.077807201965157e-8,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,6-2,44887489.99999997,30758311.293327622,59016668.70667232,1.6320389484292264e-11,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,6-3,44555590,30426411.293327652,58684768.70667235,1.662081583475583e-11,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,6-4,43091619.99999998,28962441.29332763,57220798.706672326,1.969191476547394e-11,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,6-5,35572329.999999985,21443151.293327637,49701508.70667233,2.8480878766501405e-9,Yes
sp|P63162|RSMN_HUMAN;sp|P14678|RSMB_HUMAN,7-6,-37997389.999999985,-52126568.70667233,-23868211.293327637,3.6123726232517583e-10,Yes
sp|Q7L2E3|DHX30_HUMAN,7-1,-5124479.999999993,-8891403.81193848,-1357556.1880615056,0.00191659691055579,Yes
sp|Q7L2E3|DHX30_HUMAN,4-2,3926009.9999999963,159086.18806150928,7692933.811938483,0.03567123470614697,Yes
sp|Q7L2E3|DHX30_HUMAN,7-3,-6391689.999999998,-10158613.811938485,-2624766.188061511,5.169222980672128e-5,Yes
sp|Q7L2E3|DHX30_HUMAN,7-4,-6707309.999999996,-10474233.811938483,-2940386.1880615093,1.988620162107768e-5,Yes
sp|Q7L2E3|DHX30_HUMAN,7-5,-4210209.999999998,-7977133.811938485,-443286.18806151114,0.01888252086259945,Yes
sp|Q7L2E3|DHX30_HUMAN,7-6,-3892359.9999999986,-7659283.811938485,-125436.18806151161,0.03835617273330938,Yes
sp|P01876|IGHA1_HUMAN,7-1,525889290,192592559.3400126,859186020.6599874,1.9409407888315577e-4,Yes
sp|P01876|IGHA1_HUMAN,7-2,521512389.9999999,188215659.3400125,854809120.6599872,2.240115531210174e-4,Yes
sp|P01876|IGHA1_HUMAN,7-3,513539450,180242719.3400126,846836180.6599874,2.9041808305962924e-4,Yes
sp|P01876|IGHA1_HUMAN,7-4,494731399.9999999,161434669.3400125,828028130.6599872,5.314618674759908e-4,Yes
sp|P01876|IGHA1_HUMAN,7-5,453735099.9999999,120438369.34001249,787031830.6599872,0.001898028758380521,Yes
sp|P01876|IGHA1_HUMAN,7-6,400206500,66909769.34001261,733503230.6599874,0.008966589744243358,Yes
sp|O60256|KPRB_HUMAN,6-1,74206799.99999994,50802292.50774202,97611307.49225786,1.63943303377323e-11,Yes
sp|O60256|KPRB_HUMAN,7-1,60691199.99999998,37286692.50774206,84095707.4922579,1.1382960130035258e-9,Yes
sp|O60256|KPRB_HUMAN,6-2,68295499.99999994,44890992.50774202,91700007.49225786,3.661460024062535e-11,Yes
sp|O60256|KPRB_HUMAN,7-2,54779899.99999997,31375392.50774205,78184407.4922579,2.476667204653893e-8,Yes
sp|O60256|KPRB_HUMAN,6-3,68108799.99999997,44704292.50774205,91513307.4922579,3.8775982424965605e-11,Yes
sp|O60256|KPRB_HUMAN,7-3,54593200,31188692.50774208,77997707.49225792,2.729928594291664e-8,Yes
sp|O60256|KPRB_HUMAN,6-4,64583099.99999992,41178592.507742,87987607.49225783,1.6205148334336172e-10,Yes
sp|O60256|KPRB_HUMAN,7-4,51067499.99999995,27662992.50774203,74472007.49225786,1.7057960521871252e-7,Yes
sp|O60256|KPRB_HUMAN,6-5,55096899.99999995,31692392.50774203,78501407.49225786,2.0991932081493303e-8,Yes
sp|O60256|KPRB_HUMAN,7-5,41581299.99999998,18176792.50774206,64985807.49225789,2.08087399979906e-5,Yes
sp|Q92522|H1X_HUMAN,2-1,-19784540.000000004,-26211228.030676562,-13357851.969323445,1.8438028881462287e-11,Yes
sp|Q92522|H1X_HUMAN,3-1,-19933570.000000007,-26360258.030676566,-13506881.969323449,1.769229207582157e-11,Yes
sp|Q92522|H1X_HUMAN,4-1,-19809280,-26235968.03067656,-13382591.969323441,1.829869589187183e-11,Yes
sp|Q92522|H1X_HUMAN,5-1,-17836820.000000004,-24263508.030676562,-11410131.969323445,1.3601109127847621e-10,Yes
sp|Q92522|H1X_HUMAN,7-1,-19772490.000000015,-26199178.030676574,-13345801.969323456,1.8507972932013672e-11,Yes
sp|Q92522|H1X_HUMAN,6-2,19512269.99999999,13085581.96932343,25938958.030676547,2.04686267935017e-11,Yes
sp|Q92522|H1X_HUMAN,6-3,19661299.999999993,13234611.969323434,26087988.03067655,1.9224954961316598e-11,Yes
sp|Q92522|H1X_HUMAN,6-4,19537009.999999985,13110321.969323426,25963698.030676544,2.023703427056489e-11,Yes
sp|Q92522|H1X_HUMAN,6-5,17564549.99999999,11137861.96932343,23991238.030676547,2.1781942916021535e-10,Yes
sp|Q92522|H1X_HUMAN,7-6,-19500220,-25926908.03067656,-13073531.969323441,2.0585755322599653e-11,Yes
sp|P17252|KPCA_HUMAN,4-1,36883899.99999991,3699604.1945144124,70068195.80548541,0.019924460439033842,Yes
sp|P17252|KPCA_HUMAN,5-1,47628899.99999994,14444604.194514442,80813195.80548544,8.899586719082198e-4,Yes
sp|P17252|KPCA_HUMAN,7-1,-91158479.99999999,-124342775.80548549,-57974184.19451448,1.8603729667887592e-10,Yes
sp|P17252|KPCA_HUMAN,4-2,37107599.999999955,3923304.194514457,70291895.80548546,0.018792548173488743,Yes
sp|P17252|KPCA_HUMAN,5-2,47852599.999999985,14668304.194514487,81036895.80548549,8.295922593152261e-4,Yes
sp|P17252|KPCA_HUMAN,7-2,-90934779.99999994,-124119075.80548544,-57750484.19451444,2.0068824380103933e-10,Yes
sp|P17252|KPCA_HUMAN,4-3,34679699.999999955,1495404.1945144571,67863995.80548546,0.03485576510620525,Yes
sp|P17252|KPCA_HUMAN,5-3,45424699.999999985,12240404.194514487,78608995.80548549,0.0017595096474861682,Yes
sp|P17252|KPCA_HUMAN,7-3,-93362679.99999994,-126546975.80548544,-60178384.19451444,9.121625677011025e-11,Yes
sp|P17252|KPCA_HUMAN,7-4,-128042379.9999999,-161226675.8054854,-94858084.1945144,1.53405066427581e-11,Yes
sp|P17252|KPCA_HUMAN,6-5,-42160799.999999985,-75345095.80548549,-8976504.194514487,0.00464626947890856,Yes
sp|P17252|KPCA_HUMAN,7-5,-138787379.99999994,-171971675.80548543,-105603084.19451444,1.532762805567245e-11,Yes
sp|P17252|KPCA_HUMAN,7-6,-96626579.99999994,-129810875.80548544,-63442284.19451444,3.828515282577882e-11,Yes
sp|P51610|HCFC1_HUMAN,7-1,-1758760.0000000037,-3472415.537837931,-45104.46216207626,0.040576454714073895,Yes
sp|Q9NRW7|VPS45_HUMAN,6-1,-12961359.999999987,-23058546.361799918,-2864173.6382000577,0.0040920268975191965,Yes
sp|Q9NRW7|VPS45_HUMAN,7-1,-20729889.999999993,-30827076.36179992,-10632703.638200063,8.063667202851121e-7,Yes
sp|Q9NRW7|VPS45_HUMAN,7-2,-13080119.999999998,-23177306.361799926,-2982933.638200069,0.003649912423742907,Yes
sp|Q9NRW7|VPS45_HUMAN,6-3,-13635829.999999987,-23733016.361799918,-3538643.6382000577,0.0021177329163469816,Yes
sp|Q9NRW7|VPS45_HUMAN,7-3,-21404359.999999993,-31501546.36179992,-11307173.638200063,3.613396885038256e-7,Yes
sp|Q9NRW7|VPS45_HUMAN,6-4,-11389329.999999976,-21486516.361799903,-1292143.6382000465,0.01725993024143846,Yes
sp|Q9NRW7|VPS45_HUMAN,7-4,-19157859.999999978,-29255046.361799907,-9060673.638200048,5.116052452902586e-6,Yes
sp|Q9NRW7|VPS45_HUMAN,7-5,-11577700.000000002,-21674886.361799933,-1480513.6382000726,0.014639693749879945,Yes
sp|P04003|C4BPA_HUMAN,6-1,23580279.999999985,6607767.087499343,40552792.91250063,0.0014292697513462738,Yes
sp|P04003|C4BPA_HUMAN,6-2,25293769.999999985,8321257.087499343,42266282.91250063,4.990869305734336e-4,Yes
sp|P04003|C4BPA_HUMAN,6-3,25421699.999999993,8449187.08749935,42394212.912500635,4.6062276538105795e-4,Yes
sp|P04003|C4BPA_HUMAN,6-4,23101929.99999999,6129417.087499347,40074442.912500635,0.0019021823201011978,Yes
sp|P04003|C4BPA_HUMAN,7-6,-25682229.999999993,-42654742.912500635,-8709717.08749935,3.909533163393153e-4,Yes
sp|Q16851|UGPA_HUMAN,5-1,107273500.00000016,38491410.53286952,176055589.4671308,2.3678702470597557e-4,Yes
sp|Q16851|UGPA_HUMAN,6-1,159725500.00000012,90943410.53286947,228507589.46713078,3.099188672361919e-8,Yes
sp|Q16851|UGPA_HUMAN,7-1,394826500.0000001,326044410.53286946,463608589.4671308,1.5322076940549323e-11,Yes
sp|Q16851|UGPA_HUMAN,5-2,83062099.99999988,14280010.532869235,151844189.46713054,0.008415556340911068,Yes
sp|Q16851|UGPA_HUMAN,6-2,135514099.99999982,66732010.532869175,204296189.46713048,2.1651138991662933e-6,Yes
sp|Q16851|UGPA_HUMAN,7-2,370615099.9999998,301833010.53286916,439397189.4671305,1.5322076940549323e-11,Yes
sp|Q16851|UGPA_HUMAN,5-3,76691500.00000003,7909410.532869384,145473589.46713066,0.019328298860603943,Yes
sp|Q16851|UGPA_HUMAN,6-3,129143499.99999997,60361410.532869324,197925589.4671306,6.450646755973288e-6,Yes
sp|Q16851|UGPA_HUMAN,7-3,364244500,295462410.53286934,433026589.46713066,1.5322076940549323e-11,Yes
sp|Q16851|UGPA_HUMAN,6-4,112035599.9999999,43253510.53286925,180817689.46713054,1.1063387622789467e-4,Yes
sp|Q16851|UGPA_HUMAN,7-4,347136599.9999999,278354510.5328692,415918689.46713054,1.5322076940549323e-11,Yes
sp|Q16851|UGPA_HUMAN,7-5,287552999.99999994,218770910.53286928,356335089.4671306,1.5327850100277374e-11,Yes
sp|Q16851|UGPA_HUMAN,7-6,235101000,166318910.53286934,303883089.46713066,1.5429768573937963e-11,Yes
sp|O60869|EDF1_HUMAN,6-1,17056729.999999993,9892485.966282038,24220974.033717945,1.5150433907429317e-8,Yes
sp|O60869|EDF1_HUMAN,6-2,19683199.99999999,12518955.966282034,26847444.033717945,1.8523638178891133e-10,Yes
sp|O60869|EDF1_HUMAN,6-3,19166459.999999993,12002215.966282038,26330704.033717945,4.258485786223787e-10,Yes
sp|O60869|EDF1_HUMAN,6-4,17957139.999999993,10792895.966282038,25121384.033717945,3.2631209956335283e-9,Yes
sp|O60869|EDF1_HUMAN,6-5,14172829.999999996,7008585.966282042,21337074.033717953,1.967154718007791e-6,Yes
sp|O60869|EDF1_HUMAN,7-6,-20369069.999999993,-27533314.033717945,-13204825.966282038,6.81804612767678e-11,Yes
sp|P00813|ADA_HUMAN,7-1,10228439.999999998,6839508.99046329,13617371.009536706,2.1698087770971597e-11,Yes
sp|P00813|ADA_HUMAN,7-2,10262389.999999996,6873458.9904632885,13651321.009536704,2.0979551429434196e-11,Yes
sp|P00813|ADA_HUMAN,7-3,9915510,6526578.990463292,13304441.009536708,3.469569076486323e-11,Yes
sp|P00813|ADA_HUMAN,7-4,9487439.999999996,6098508.9904632885,12876371.009536704,1.0525258442584118e-10,Yes
sp|P00813|ADA_HUMAN,7-5,8721029.999999996,5332098.9904632885,12109961.009536704,1.4459203834249479e-9,Yes
sp|P00813|ADA_HUMAN,7-6,8442560,5053628.990463292,11831491.009536708,3.931898251430255e-9,Yes
sp|P61160|ARP2_HUMAN,4-2,-20620399.999999985,-41024759.97693681,-216040.02306316048,0.046001230153260075,Yes
sp|P61160|ARP2_HUMAN,5-2,-31454499.999999985,-51858859.97693681,-11050140.02306316,2.8800934696904257e-4,Yes
sp|P61160|ARP2_HUMAN,6-5,20960900,556540.0230631754,41365259.976936825,0.04026610260426644,Yes
sp|P61160|ARP2_HUMAN,7-5,26509400,6105040.023063175,46913759.976936825,0.003517672495843005,Yes
sp|Q15435|PP1R7_HUMAN,5-1,30927500.000000097,496171.2134371884,61358828.78656301,0.043960692002413704,Yes
sp|Q15435|PP1R7_HUMAN,7-1,224785800.0000001,194354471.21343717,255217128.786563,1.5322076940549323e-11,Yes
sp|Q15435|PP1R7_HUMAN,7-2,213028699.99999994,182597371.21343702,243460028.78656286,1.5322076940549323e-11,Yes
sp|Q15435|PP1R7_HUMAN,7-3,209927000,179495671.21343708,240358328.78656292,1.5322076940549323e-11,Yes
sp|Q15435|PP1R7_HUMAN,7-4,207493699.99999997,177062371.21343705,237925028.7865629,1.5322076940549323e-11,Yes
sp|Q15435|PP1R7_HUMAN,7-5,193858300,163426971.21343708,224289628.78656292,1.5322076940549323e-11,Yes
sp|Q15435|PP1R7_HUMAN,7-6,205532300,175100971.21343708,235963628.78656292,1.5322076940549323e-11,Yes
sp|P43686|PRS6B_HUMAN,2-1,-35355999.99999995,-52814207.8770175,-17897792.122982394,1.1252007368067751e-6,Yes
sp|P43686|PRS6B_HUMAN,3-1,-36658399.99999996,-54116607.87701751,-19200192.12298241,4.600495780993086e-7,Yes
sp|P43686|PRS6B_HUMAN,4-1,-25753099.99999997,-43211307.87701753,-8294892.122982416,5.859994317447548e-4,Yes
sp|P43686|PRS6B_HUMAN,5-1,-23264899.99999997,-40723107.87701753,-5806692.122982416,0.0025308999707125412,Yes
sp|P43686|PRS6B_HUMAN,7-1,-78753909.99999997,-96212117.87701753,-61295702.12298241,1.5323409208178873e-11,Yes
sp|P43686|PRS6B_HUMAN,6-2,31046299.999999978,13588092.122982424,48504507.87701753,2.0409612721761228e-5,Yes
sp|P43686|PRS6B_HUMAN,7-2,-43397910.000000015,-60856117.87701757,-25939702.12298246,4.199788850023367e-9,Yes
sp|P43686|PRS6B_HUMAN,6-3,32348699.999999993,14890492.122982439,49806907.87701754,8.603415724839358e-6,Yes
sp|P43686|PRS6B_HUMAN,7-3,-42095510,-59553717.87701756,-24637302.122982446,1.0449159315584211e-8,Yes
sp|P43686|PRS6B_HUMAN,6-4,21443400,3985192.122982446,38901607.87701756,0.006940998109816632,Yes
sp|P43686|PRS6B_HUMAN,7-4,-53000809.99999999,-70459017.87701754,-35542602.12298244,2.048505809426615e-11,Yes
sp|P43686|PRS6B_HUMAN,6-5,18955200,1496992.122982446,36413407.87701756,0.02483853740945563,Yes
sp|P43686|PRS6B_HUMAN,7-5,-55489009.99999999,-72947217.87701754,-38030802.12298244,1.6304180228132736e-11,Yes
sp|P43686|PRS6B_HUMAN,7-6,-74444210,-91902417.87701756,-56986002.12298244,1.5325407609623198e-11,Yes
sp|Q53GQ0|DHB12_HUMAN,4-1,107995999.99999988,61471228.781718396,154520771.21828136,3.134858361786286e-8,Yes
sp|Q53GQ0|DHB12_HUMAN,5-1,100117999.99999991,53593228.781718425,146642771.2182814,2.4528944142510056e-7,Yes
sp|Q53GQ0|DHB12_HUMAN,6-1,96012999.99999988,49488228.781718396,142537771.21828136,7.09657223652016e-7,Yes
sp|Q53GQ0|DHB12_HUMAN,7-1,-124800679.99999991,-171325451.2182814,-78275908.78171843,3.913888102502483e-10,Yes
sp|Q53GQ0|DHB12_HUMAN,4-2,130904899.99999985,84380128.78171837,177429671.21828133,9.103084952499785e-11,Yes
sp|Q53GQ0|DHB12_HUMAN,5-2,123026899.99999988,76502128.7817184,169551671.21828136,6.151047449165503e-10,Yes
sp|Q53GQ0|DHB12_HUMAN,6-2,118921899.99999985,72397128.78171837,165446671.21828133,1.7835731780380115e-9,Yes
sp|Q53GQ0|DHB12_HUMAN,7-2,-101891779.99999994,-148416551.21828142,-55367008.781718455,1.5462979219282857e-7,Yes
sp|Q53GQ0|DHB12_HUMAN,4-3,101498999.99999991,54974228.781718425,148023771.2182814,1.712824017063852e-7,Yes
sp|Q53GQ0|DHB12_HUMAN,5-3,93620999.99999994,47096228.781718455,140145771.21828142,1.3124010025400423e-6,Yes
sp|Q53GQ0|DHB12_HUMAN,6-3,89515999.99999991,42991228.781718425,136040771.2182814,3.7366936448401944e-6,Yes
sp|Q53GQ0|DHB12_HUMAN,7-3,-131297679.99999988,-177822451.21828136,-84772908.7817184,8.363043590975394e-11,Yes
sp|Q53GQ0|DHB12_HUMAN,7-4,-232796679.9999998,-279321451.21828127,-186271908.7817183,1.5322076940549323e-11,Yes
sp|Q53GQ0|DHB12_HUMAN,7-5,-224918679.99999982,-271443451.2182813,-178393908.78171834,1.5322298985154248e-11,Yes
sp|Q53GQ0|DHB12_HUMAN,7-6,-220813679.9999998,-267338451.21828127,-174288908.7817183,1.5322298985154248e-11,Yes
sp|Q13367|AP3B2_HUMAN,7-1,-71762409.99999996,-106356521.12668404,-37168298.87331587,6.24050149444777e-7,Yes
sp|Q13367|AP3B2_HUMAN,7-2,-78511309.99999997,-113105421.12668405,-43917198.873315886,5.890717202916562e-8,Yes
sp|Q13367|AP3B2_HUMAN,7-3,-70852509.99999997,-105446621.12668405,-36258398.873315886,8.553774437647377e-7,Yes
sp|Q13367|AP3B2_HUMAN,7-4,-67218609.99999999,-101812721.12668407,-32624498.8733159,2.985418146583818e-6,Yes
sp|Q13367|AP3B2_HUMAN,7-5,-68337109.99999999,-102931221.12668407,-33742998.8733159,2.0354819925128e-6,Yes
sp|Q13367|AP3B2_HUMAN,7-6,-90962809.99999999,-125556921.12668407,-56368698.8733159,7.352044528730062e-10,Yes
sp|O00186|STXB3_HUMAN,7-1,-22783800,-39995188.16361822,-5572411.836381778,0.0027628720497263615,Yes
sp|O00186|STXB3_HUMAN,7-2,-22440099.999999985,-39651488.16361821,-5228711.836381763,0.0033631713225449333,Yes
sp|O00186|STXB3_HUMAN,7-3,-22966999.99999999,-40178388.16361821,-5755611.836381767,0.0024859545405607752,Yes
sp|O00186|STXB3_HUMAN,6-4,-18185099.99999998,-35396488.16361821,-973711.8363817595,0.03170854728400152,Yes
sp|O00186|STXB3_HUMAN,7-4,-27711899.999999978,-44923288.1636182,-10500511.836381756,1.3616885737566253e-4,Yes
sp|O00186|STXB3_HUMAN,7-5,-17292899.99999999,-34504288.16361821,-81511.83638176695,0.04817540027111866,Yes
sp|P62269|RS18_HUMAN,6-1,185863409.99999988,146142890.97966293,225583929.02033684,1.5322298985154248e-11,Yes
sp|P62269|RS18_HUMAN,5-2,46360912.99999993,6640393.97966297,86081432.0203369,0.012179413278362361,Yes
sp|P62269|RS18_HUMAN,6-2,195758512.99999982,156037993.97966287,235479032.02033678,1.5322298985154248e-11,Yes
sp|P62269|RS18_HUMAN,6-3,186540899.99999988,146820380.97966293,226261419.02033684,1.5322298985154248e-11,Yes
sp|P62269|RS18_HUMAN,6-4,160149499.99999988,120428980.97966293,199870019.02033684,1.533206894777095e-11,Yes
sp|P62269|RS18_HUMAN,6-5,149397599.99999988,109677080.97966293,189118119.02033684,1.5350498649979727e-11,Yes
sp|P62269|RS18_HUMAN,7-6,-184584760.99999988,-224305280.02033684,-144864241.97966293,1.5322298985154248e-11,Yes
sp|Q9C0H5|RHG39_HUMAN,5-2,-10692229.99999999,-20530752.71926203,-853707.2807379514,0.024623676196466437,Yes
sp|Q9C0H5|RHG39_HUMAN,6-2,-10275729.99999999,-20114252.71926203,-437207.2807379514,0.035034432155411244,Yes
sp|Q9C0H5|RHG39_HUMAN,7-2,-10798689.999999989,-20637212.719262026,-960167.2807379495,0.022455056915994143,Yes
sp|O75884|RBBP9_HUMAN,7-1,16068330.000000007,10928223.54611865,21208436.453881364,1.710442898428255e-11,Yes
sp|O75884|RBBP9_HUMAN,7-2,16458099.999999998,11317993.546118643,21598206.453881353,1.607924904334368e-11,Yes
sp|O75884|RBBP9_HUMAN,7-3,16005560,10865453.546118643,21145666.453881357,1.7378876115969888e-11,Yes
sp|O75884|RBBP9_HUMAN,7-4,15041580,9901473.546118643,20181686.453881357,3.458711095305489e-11,Yes
sp|O75884|RBBP9_HUMAN,7-5,14605780,9465673.546118643,19745886.453881357,6.92360613285814e-11,Yes
