Protein.IDs,Fraction,n,n_C,n_AD,tStat,pVal,padj,ttest_significant,Entropy Control,Entropy AD,Entropy difference
sp|P62937|PPIA_HUMAN;sp|A0A0B4J2A2|PAL4C_HUMAN;sp|A0A075B767|PAL4H_HUMAN;sp|P0DN37|PAL4G_HUMAN,7,10,5,5,2.4049729348287032,0.04590390572597552,0.08740863943755758,No,0.9277757696314043,0.9771284853649026,0.04935271573349831
sp|P62937|PPIA_HUMAN;sp|A0A0B4J2A2|PAL4C_HUMAN;sp|A0A075B767|PAL4H_HUMAN;sp|P0DN37|PAL4G_HUMAN,3,10,5,5,-1.2457305278626885,0.2490232191325141,0.3486325067855197,No,0.9277757696314043,0.9771284853649026,0.04935271573349831
sp|P62937|PPIA_HUMAN;sp|A0A0B4J2A2|PAL4C_HUMAN;sp|A0A075B767|PAL4H_HUMAN;sp|P0DN37|PAL4G_HUMAN,6,10,5,5,-0.5641303233536056,0.5943239109362592,0.6933778960923025,No,0.9277757696314043,0.9771284853649026,0.04935271573349831
sp|P62937|PPIA_HUMAN;sp|A0A0B4J2A2|PAL4C_HUMAN;sp|A0A075B767|PAL4H_HUMAN;sp|P0DN37|PAL4G_HUMAN,5,10,5,5,0.20438119203905813,0.8431665488269176,0.8431665488269176,No,0.9277757696314043,0.9771284853649026,0.04935271573349831
sp|P62942|FKB1A_HUMAN,5,10,5,5,3.684980833129519,0.012903081467360378,0.09032157027152264,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,1,10,5,5,-2.447877190686181,0.04008501673900404,0.14029755858651413,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,2,10,5,5,-1.531274653112516,0.17869231338452374,0.4169487312305554,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,3,10,5,5,-1.1006172153727618,0.3089915264744275,0.4325881370641985,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,6,10,5,5,1.1242614879158903,0.2961650949514444,0.4325881370641985,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,7,10,5,5,0.4842162690944678,0.648687055534872,0.7568015647906841,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62942|FKB1A_HUMAN,4,10,5,5,0.051146236197555296,0.9606248955649421,0.9606248955649421,No,0.8545724226513066,0.8733787243471143,0.01880630169580766
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,6,10,5,5,-3.0203860812753685,0.028163118529467387,0.1971418297062717,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,4,10,5,5,2.308008023081577,0.05863817743018052,0.20523362100563183,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,2,10,5,5,-1.91678299445785,0.11211403536425037,0.2615994158499175,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,7,10,5,5,1.3226463711214254,0.24686823195618135,0.43201940592331733,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,1,10,5,5,0.8803801782907812,0.41003877603392264,0.5740542864474917,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,3,10,5,5,-0.6340666585881757,0.5462778890619617,0.63732420390562206,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN;sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN,5,10,5,5,-0.048555872935121556,0.9628159264663705,0.9628159264663705,No,0.983212510301459,0.9828736869408604,3.388233605985391e-4
sp|P62993|GRB2_HUMAN,2,10,5,5,-1.6618113026483623,0.15197441855465924,0.5319104649413073,No,0.6920692254149877,0.7029318757282502,0.0108626503132625
sp|P62993|GRB2_HUMAN,4,10,5,5,1.6350493998690578,0.14224463252447025,0.5319104649413073,No,0.6920692254149877,0.7029318757282502,0.0108626503132625
sp|P62993|GRB2_HUMAN,1,10,5,5,0.999058429863527,0.3587984912038016,0.7281688149493201,No,0.6920692254149877,0.7029318757282502,0.0108626503132625
