protein,Df1,Df2,F value1,Mean Sq1,Mean Sq2,Pr(>F)1,Sum Sq1,Sum Sq2,padj,Significant,2-1,3-1,4-1,5-1,6-1,7-1,3-2,4-2,5-2,6-2,7-2,4-3,5-3,6-3,7-3,5-4,6-4,7-4,6-5,7-5,7-6
sp|Q969Z3|MARC2_HUMAN,6,63,19.379311577805243,335867842286809.4,17331257663015.875,1.1684065277356358e-12,2015207053720856.2,1091869232770000.1,3.0334965066995603e-12,Yes,NA,2.0657547339375526e-8,0.0034833293759136685,NA,NA,NA,4.3016844656462716e-5,NA,NA,NA,5.008753733696247e-4,0.032064158722997727,6.497578365460832e-6,9.295749936466535e-8,1.6070145214541753e-11,NA,0.011167180521313158,2.5800398495423593e-7,NA,0.0027019536080082895,NA
sp|Q96A00|PP14A_HUMAN,6,63,4.553988514892324,4661553295047619,1023619905892063.6,6.762988629671224e-4,27969319770285716,64488054071200010,8.880955896792629e-4,Yes,NA,NA,NA,NA,NA,0.006676771602665887,NA,NA,NA,NA,0.006848474503149959,NA,NA,NA,9.429020054387838e-4,NA,NA,0.001052590403609166,NA,0.006530814262326823,0.027932408972000333
sp|Q96A26|F162A_HUMAN,6,63,41.58749754942986,7028550483672949,169006333581841.25,4.339708615182093e-20,42171302902037696,10647399015655998,2.3511235524021923e-19,Yes,0.0014554812807032746,4.670560271868851e-9,0.022645191630916717,NA,0.007676495581999343,1.9849631491064557e-4,0.024044306676430205,NA,4.130243890232421e-7,9.858930338779714e-10,2.7640112421067897e-11,0.0015635054763633027,1.6110779377243034e-11,1.5354273408263452e-11,1.5330958724746324e-11,1.2939567109016004e-5,3.4204632903822585e-8,4.406691678227048e-10,NA,NA,NA
sp|Q96A33|CCD47_HUMAN,6,63,27.807790468498187,172714084384142.66,6210996324206.352,5.776479543870323e-16,1036284506304855.9,391292768425000.1,2.0002040592519296e-15,Yes,NA,NA,2.3538363026487374e-6,NA,NA,9.031631470368673e-6,NA,3.803479753372585e-11,0.0010604039591110004,NA,NA,2.674151111659029e-8,NA,NA,5.707922246598329e-4,4.780207754867538e-4,4.540801068486644e-11,1.534539162406645e-11,0.0013459150413444032,3.279253546484284e-8,NA
sp|Q96A65|EXOC4_HUMAN,6,63,15.742943063835936,453414860954142.7,28801149766952.363,6.003752426020785e-11,2720489165724856,1814472435317999,1.3735041985089403e-10,Yes,NA,NA,NA,0.04356393606513442,1.12217202690168e-5,7.928751322161531e-9,NA,NA,NA,3.389621121155928e-4,3.189830043437425e-7,NA,NA,0.005244029907152448,7.775542007815162e-6,NA,5.194723257950784e-5,4.0589624439313354e-8,NA,0.0010828546112316983,NA
sp|Q96AB3|ISOC2_HUMAN,6,63,38.795960395489054,25491340830947604,657061729393650.4,2.393236619153182e-19,152948044985685630,41394888951799976,1.1741437633928937e-18,Yes,4.940580533158156e-4,2.56911808061977e-5,NA,2.647101160968557e-5,1.0453658350062511e-6,NA,NA,6.517684536522239e-6,1.5786150164842638e-11,1.538247307308893e-11,4.3164179622445786e-4,2.708513930915757e-7,1.538202898387908e-11,1.5345169579461526e-11,2.221567798088575e-5,0.0017359890131732891,9.15368239485792e-5,NA,NA,3.059798133009384e-5,1.2162281833871802e-6
sp|Q96AC1|FERM2_HUMAN;sp|Q9BQL6|FERM1_HUMAN,6,63,22.802065284020948,3200209381328568,140347347552380.95,4.2542743505525493e-14,19201256287971408,88418828958e5,1.235515539567491e-13,Yes,NA,NA,NA,3.7223552464837883e-4,2.4441012378129123e-4,2.621292072291226e-11,NA,0.025049465966345386,1.345491399068477e-4,8.729625067815938e-5,1.88852267157813e-11,NA,0.0019420830604457429,0.0013074491409365008,8.992262490181702e-11,NA,NA,1.8770801142320437e-6,NA,7.183057709184704e-4,0.0010775209283169218
sp|Q96AE4|FUBP1_HUMAN,6,63,24.192271167782327,186499065692618.88,7709035021936.512,1.2148190816136724e-14,1118994394155713.2,485669206382000.25,3.6927122232566546e-14,Yes,NA,NA,NA,NA,NA,4.3192782683831865e-11,NA,NA,NA,NA,1.9690249430937e-11,NA,NA,NA,1.830702256455652e-11,NA,NA,1.913891267690815e-11,NA,2.2547075317902454e-11,2.2730595183872992e-11
sp|Q96AG3|S2546_HUMAN,6,63,24.293079838529902,428308769212333.44,17630896208269.844,1.1113750979051808e-14,2569852615274000.5,1110746461121000.1,3.388365711840397e-14,Yes,NA,NA,NA,0.008120901173963246,8.095833286758669e-6,7.368451696576628e-7,NA,NA,8.850296795592794e-5,4.2873045891234085e-8,3.6191502017501875e-9,NA,6.9338272319363625e-6,2.8331331725084397e-9,2.5142321558035974e-10,5.013302088531235e-4,2.9540054513610414e-7,2.525767783811972e-8,NA,NA,NA
sp|Q96AG4|LRC59_HUMAN,6,63,17.986707708683827,1132293730930809.8,62951694621920.62,4.99274054666962e-12,6793762385584859,3965956761180999,1.2334769018043345e-11,Yes,0.00991344259368565,NA,NA,NA,0.004142994096986152,3.925382241476427e-11,NA,NA,NA,NA,4.039596379368238e-5,NA,NA,NA,6.183764722500484e-9,NA,0.0387378943080654,5.22095366939368e-10,NA,1.560875106942916e-8,1.1416668068220392e-4
sp|Q96AJ9|VTI1A_HUMAN,6,63,0.6987969613973867,2970940893619.043,4251508031285.715,0.6515207355823354,17825645361714.258,267845005971000.03,0.6619000901485326,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96AM1|MRGRF_HUMAN,6,63,1.725000911171741,2366198183238.0913,1371708367174.603,0.12979577402903533,14197189099428.549,86417627131999.98,0.14118865113819373,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96AQ6|PBIP1_HUMAN,6,63,35.29459781677136,140463479364068780,3979744438320900,2.3412536547852794e-18,842780876184412700,250723899614216700,1.0363467026604602e-17,Yes,NA,NA,9.665134617109494e-4,1.6930749024979264e-9,1.6977641514870356e-11,NA,NA,8.055662876214065e-4,1.3691978661967141e-9,1.6672996316913213e-11,NA,0.014116684836595783,4.951782373030511e-8,6.056721790770325e-11,NA,0.01650797110715907,4.699347187153702e-5,3.62090961080197e-5,NA,5.7746807335945505e-11,1.541777816527201e-11
sp|Q96AT9|RPE_HUMAN;sp|Q2QD12|RPEL1_HUMAN,6,63,18.299480690382993,473301552436952.3,25864206774222.21,3.5824211410330405e-12,2839809314621714,1629445026775999.2,8.929797323047342e-12,Yes,NA,NA,NA,NA,NA,1.5935042174675118e-10,NA,NA,NA,NA,3.6689751237162227e-10,NA,NA,NA,1.5128264196917485e-9,NA,NA,1.4508640622246105e-8,NA,1.3719171354509285e-9,4.5017423122573064e-10
sp|Q96AX1|VP33A_HUMAN,6,63,32.58532694863552,175070488391809.47,5372678588365.073,1.5416274187363143e-17,1050422930350856.8,338478751066999.6,6.192810405186165e-17,Yes,NA,NA,NA,NA,9.85453090747157e-5,1.5389134411236682e-11,NA,NA,NA,0.025029779765092908,3.073796772667947e-11,NA,NA,9.92776077619606e-5,1.5389578500446532e-11,NA,5.552070995729075e-6,1.5351830917609277e-11,0.010610104446434065,2.0102475239980322e-11,7.929783560456372e-6
sp|Q96BM9|ARL8A_HUMAN,6,63,46.65352267390957,36952177762249670,792055468576968.5,2.4333408529031497e-21,2.2171306657349802e+17,49899494520349016,1.5389372625488723e-20,Yes,NA,NA,NA,NA,NA,1.536737403995403e-11,NA,NA,NA,0.0017592246729656313,1.532762805567245e-11,NA,NA,1.5406341486168262e-4,1.5323631252783798e-11,NA,5.006979943866785e-5,1.5323853297388723e-11,0.005988836991201563,1.533206894777095e-11,1.1858924953145333e-10
sp|Q96BQ5|CC127_HUMAN,6,63,11.441099052049319,10972688711571.424,959058973412.699,1.2960935097507146e-8,65836132269428.54,60420715325000.04,2.4657192252000854e-8,Yes,NA,0.0041702359192944405,NA,NA,NA,NA,NA,NA,0.0019921156786466554,8.084701833399599e-4,8.084701833399599e-4,NA,5.66618935915475e-6,2.0068672353934502e-6,2.0068672353934502e-6,0.03427487665467266,0.016216874582500984,0.016216874582501095,NA,NA,NA
sp|Q96C19|EFHD2_HUMAN,6,63,35.92644624706312,1445448494756286.2,40233550650015.86,1.532342463298798e-18,8672690968537717,2534713690950999,7.011211181102572e-18,Yes,NA,NA,NA,NA,NA,1.5334511438425125e-11,NA,NA,NA,NA,1.5366707906139254e-11,NA,NA,NA,1.5355161586683153e-11,NA,NA,1.537892035941013e-11,NA,1.6660339774432487e-11,1.5352941140633902e-11
sp|Q96CM8|ACSF2_HUMAN,6,63,5.065396953541189,14310429592142.889,2825134875587.3027,2.693962047446417e-4,85862577552857.33,177983497162000.06,3.6633575420850654e-4,Yes,NA,0.0037957521643355863,NA,NA,NA,NA,0.017592259929508525,NA,NA,NA,NA,NA,0.0016998252561509775,0.0016998252561509775,0.0016998252561509775,NA,NA,NA,NA,NA,NA
sp|Q96CN7|ISOC1_HUMAN,6,63,62.30777620988727,2804344969673953,45007945079396.805,1.3001499325315639e-24,16826069818043718,2835500540001998.5,1.2879478781485816e-23,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322298985154248e-11,NA,NA,NA,1.5322298985154248e-11,NA,NA,1.5322965118969023e-11,NA,1.5322298985154248e-11,1.5322298985154248e-11
sp|Q96CS3|FAF2_HUMAN,6,63,17.96348803694139,214464396405952.38,11938906072412.697,5.1180062374440835e-12,1286786378435714.2,752151082561999.9,1.2634046042593823e-11,Yes,NA,NA,NA,NA,9.350447928924144e-5,5.382337197046283e-7,NA,NA,NA,0.0028806301311498084,2.4531280681805434e-5,NA,NA,1.9653070650327287e-5,1.019852456929371e-7,NA,1.1512599373819654e-7,5.280602621837716e-10,3.194410883397003e-4,2.05189725699384e-6,NA
sp|Q96CT7|CC124_HUMAN,6,63,23.43398712144844,1578059075812808.2,67340613768984.164,2.3919566691511812e-14,9468354454876850,4242458667446002.5,7.150175160421647e-14,Yes,NA,NA,NA,NA,2.0108692488918223e-11,NA,NA,NA,NA,1.9037327270154947e-11,NA,NA,NA,2.0674240097662278e-11,NA,NA,4.900713168609627e-11,NA,1.5684087362188848e-10,NA,2.54442023006618e-11
sp|Q96CV9|OPTN_HUMAN,6,63,15.430099747478804,341112849220619.3,22106976286809.508,8.626384851135321e-11,2046677095323716,1392739506068999,1.9472982322511223e-10,Yes,0.005790739235735254,2.0411785961793605e-5,0.0053641313508078214,NA,2.4902388486847116e-6,3.220967936812258e-11,NA,NA,NA,NA,5.596905817006892e-5,NA,NA,NA,0.013120339899995614,NA,NA,6.127572449987628e-5,NA,2.2241829568114824e-6,NA
sp|Q96CW1|AP2M1_HUMAN,6,63,24.573178441107682,420957995852394940,17130791479061896,8.690229307738585e-15,2525747975114369500,1079239863180899500,2.6761360071416306e-14,Yes,NA,NA,NA,NA,1.3189525915890954e-8,4.617570067338983e-4,NA,NA,NA,2.6602834601874292e-8,2.48878310457723e-4,NA,NA,1.7365126003809905e-9,0.0025602878326899114,NA,2.3888626632384558e-9,0.001969927541175198,8.124817474364221e-8,9.072986426217344e-5,1.53387302859187e-11
sp|Q96CX2|KCD12_HUMAN,6,63,8.27744637303126,544576445161904.5,65790392425396.86,1.276917824718819e-6,3267458670971427,4144794722800002,2.0980383582739157e-6,Yes,NA,NA,NA,7.330398535426719e-4,9.868379718169784e-6,NA,NA,NA,0.038300808843391154,0.0010346563807372977,NA,NA,0.005461723714050182,9.675871018288706e-5,NA,NA,0.0237270196698115,NA,NA,NA,0.007164212030653205
sp|Q96D09|GASP2_HUMAN,6,63,5.724338327439485,439576276041.4277,76790757446.0316,8.454157555996146e-5,2637457656248.566,4837817719099.991,1.1970951685815015e-4,Yes,NA,NA,NA,NA,NA,NA,NA,0.011922300472423486,NA,NA,NA,NA,NA,NA,0.025663687364576804,NA,0.001428717256345191,2.3261338931312991e-4,NA,NA,NA
sp|Q96D71|REPS1_HUMAN,6,63,1.1345741617937364,6436439310999.993,5673000080333.335,0.3528891622410969,38618635865999.96,357399005061000.1,0.3682897121104663,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96DA2|RB39B_HUMAN,6,63,7.4942901661903525,109335296696142.81,14589146439698.414,4.397095930890986e-6,656011780176856.9,919116225701000.1,6.8987753175075905e-6,Yes,NA,NA,NA,0.04958437984913988,1.314869018700371e-4,1.624917200393483e-5,NA,NA,NA,0.029838860337246365,0.005720213217590642,NA,NA,0.02244187698541189,0.004137788989604596,NA,NA,0.03863345523071604,NA,NA,NA
sp|Q96DA6|TIM14_HUMAN,6,63,9.428512574654242,11470742212142.904,1216601465111.113,2.2364092315854715e-7,68824453272857.43,76645892302000.125,3.911799233076073e-7,Yes,NA,0.001063924943605632,NA,NA,NA,NA,NA,0.0487246063071749,0.00674489499913955,0.00674489499913955,0.006744894999139328,2.1759701649104457e-4,1.6764874693708798e-5,1.6764874693708798e-5,1.6764874693708798e-5,NA,NA,NA,NA,NA,NA
sp|Q96DB2|HDA11_HUMAN,6,63,4.224785013216424,313037788863333.3,74095554657587.31,0.001234216557349964,1878226733179999.8,4668019943428001,0.0015913803209975735,Yes,NA,NA,NA,NA,NA,0.006352502590233899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005154546193290477,NA,0.0014861265764861686,0.004564941317175331
sp|Q96DD7|SHSA4_HUMAN,6,63,32.675838227228404,289479674091952.4,8859135367206.35,1.4448857330953686e-17,1736878044551714.2,558125528134000,5.811820274645103e-17,Yes,NA,NA,NA,0.029124246964274625,1.5354717497473303e-11,NA,NA,NA,NA,1.5531687047598552e-11,NA,NA,NA,1.548616790358892e-11,NA,NA,1.5811019160594242e-11,NA,5.445129902525991e-10,0.008890019766922608,1.534095073196795e-11
sp|Q96DE0|NUD16_HUMAN,6,63,3.372771803862478,8437166657952.387,2501552772793.639,0.00601769610152352,50622999947714.32,157597824685999.28,0.007306690903119197,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011070006666542787,NA,NA,NA,0.011070006666542564,NA,NA,0.02832810843831135,NA,0.011070006666542676,NA
sp|Q96DG6|CMBL_HUMAN,6,63,37.91764371936326,1210183908946666.2,31916115829968.258,4.1765731197297855e-19,7261103453679997,2010715297288000.2,2.0007027104057707e-18,Yes,NA,NA,NA,NA,NA,1.5331402813956174e-11,NA,NA,NA,NA,1.53440593564369e-11,NA,NA,NA,1.5517254148278425e-11,NA,NA,1.541866634369171e-11,NA,1.5354495452868377e-11,1.5334955527634975e-11
sp|Q96DZ1|ERLEC_HUMAN,6,63,2.016542980152924,4995820786809.526,2477418451269.841,0.07649666590917559,29974924720857.156,156077362429999.97,0.08511679183859923,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96DZ9|CKLF5_HUMAN,6,63,2.6463103159007204,234822775682333.6,88735918184412.67,0.023635910596125357,1408936654094001.5,5590362845617998,0.02737401526096849,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01465826995137931,NA,NA,NA,NA,NA,NA
sp|Q96E17|RAB3C_HUMAN,6,63,8.462940327303597,820343831467237.5,96933666047555.56,9.586427568494463e-7,4922062988803425,6106820960996e3,1.587022973886509e-6,Yes,NA,NA,NA,NA,NA,0.002022380327238893,NA,NA,NA,9.442028672348446e-4,3.1150969518334293e-6,NA,NA,0.012031613528731833,6.359356736795885e-5,NA,NA,0.002078106402637281,NA,NA,NA
sp|Q96EE3|SEH1_HUMAN,6,63,0.6131897207583712,15749384647619.037,25684358550793.645,0.7188752436448709,94496307885714.22,1618114588699999.5,0.7276710055545469,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96EK5|KBP_HUMAN,6,63,5.499591948733048,21793804405999.98,3962803896936.5103,1.2508704409907437e-4,130762826435999.88,249656645507000.16,1.7443801457278662e-4,Yes,NA,NA,NA,NA,NA,NA,NA,NA,3.621508167909182e-4,NA,NA,NA,0.005540428815414056,NA,NA,0.04379640061446599,NA,NA,NA,7.00122050222296e-5,NA
sp|Q96EQ0|SGTB_HUMAN,6,63,2.2000759185462333,132941894761904.56,60426048774603.17,0.05449803911926585,797651368571427.4,38068410728e5,0.061420654544945795,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96EY1|DNJA3_HUMAN,6,63,56.20998708813106,1266964451553334.2,22539845980873.004,1.98420154010858e-23,7601786709320006,1420010296794999.2,1.6594647306755091e-22,Yes,2.0623554536691735e-5,6.826416365512955e-8,NA,3.9933556268589854e-4,2.0962330654628047e-6,1.1541867613873436e-6,NA,6.194921546076593e-6,1.562916462916064e-11,1.5351608873004352e-11,1.534627980248615e-11,1.9298840525650007e-8,1.5348278203930477e-11,1.5326961921857674e-11,1.5325185565018273e-11,0.0011855162310062672,7.105876934754285e-6,3.945611215416811e-6,NA,NA,NA
sp|Q96EY7|PTCD3_HUMAN,6,63,4.8266227300655284,2248076392406.19,465765923324.1271,4.1311653595973996e-4,13488458354437.139,29343253169420.004,5.538982551786089e-4,Yes,NA,0.001689644627353104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001689644627353104,0.001689644627353104,0.001689644627353104,NA,NA,NA,NA,NA,NA
sp|Q96F07|CYFP2_HUMAN,6,63,93.60605606400756,110284401411561840,1178175922038096.2,1.8345128188604106e-29,661706408469371e3,74225083088400060,3.820029754103209e-28,Yes,NA,NA,NA,NA,1.6175838446486068e-11,1.5324297386598573e-11,NA,0.011218080196511049,0.010578028547201468,1.5346057757881226e-11,1.5350720694584652e-11,0.01126607879057473,0.01062348790334755,1.534627980248615e-11,1.5351830917609277e-11,NA,7.70821073636796e-10,1.5322298985154248e-11,8.33043078962703e-10,1.5322298985154248e-11,1.5322076940549323e-11
sp|Q96F24|NRBF2_HUMAN,6,63,3.13221777584205,894496478285.7129,285579273952.38055,0.009460380725254782,5366978869714.277,17991494258999.977,0.01127656752336639,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96F85|CNRP1_HUMAN,6,63,16.631523388372106,55772507839047576,3353421483809523,2.191287966523056e-11,334635047034285440,211265553479999940,5.1755651740178054e-11,Yes,NA,NA,NA,NA,NA,1.1349640116620208e-9,NA,NA,NA,NA,1.0478149338188913e-6,NA,NA,NA,2.5279666848732063e-7,NA,NA,4.808904718878182e-9,NA,1.6387570189735357e-9,2.942744936618169e-10
sp|Q96FC7|PHIPL_HUMAN,6,63,0.2651620534288842,216622101095238.38,816942312423809.4,0.9510937679128452,1299732606571430.2,51467365682699990,0.9523382478185212,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96FE5|LIGO1_HUMAN,6,63,3.823827106932559,81138612132952.4,21219215687301.59,0.0025900121660273646,486831672797714.44,1336810588300000.2,0.003249191491889247,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.955891624570112e-4,NA,NA,NA,0.010873056095650924,NA,NA,NA,NA,NA,NA
sp|Q96FJ2|DYL2_HUMAN,6,63,24.339117119674555,20788862101147608,854133779747619,1.0671989130160729e-14,124733172606885650,538104281241e5,3.2569250974498496e-14,Yes,NA,NA,0.0071224825235489675,NA,0.015559123077434789,4.044916898093831e-7,NA,NA,NA,NA,9.6844465780066e-10,NA,NA,NA,1.6172008177051111e-10,NA,NA,1.5519474594327676e-11,NA,3.8421155146295405e-11,1.5769274774868336e-11
sp|Q96FN4|CPNE2_HUMAN,6,63,0.3669731123422163,2281156416238.0767,6216140473285.716,0.8971690846972656,13686938497428.459,391616849817000.1,0.9001096585573025,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96FQ6|S10AG_HUMAN,6,63,9.829273330918388,235081691243809.53,23916487346460.32,1.2440146269232567e-7,1410490147462857.2,1506738702827000.2,2.222959003509684e-7,Yes,NA,NA,NA,NA,NA,6.39088042597713e-7,NA,NA,NA,NA,1.6332371011174018e-6,NA,NA,NA,2.5427051987270133e-6,NA,NA,1.0764224944392886e-5,NA,1.8476006726064753e-4,0.0034133094320304425
sp|Q96FW1|OTUB1_HUMAN,6,63,7.898477217012255,19807357150663948,2507743784840142.5,2.3105007839072317e-6,118844142903983700,157987858444929e3,3.7067310794234993e-6,Yes,NA,0.01696443842925688,0.0292434059812694,0.020251388849815144,1.402688193863355e-5,1.346857111061972e-6,NA,NA,NA,NA,0.026995054471799396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96FZ7|CHMP6_HUMAN,6,63,1.0987201742701287,2934828971619.049,2671134143476.1885,0.3731545277410005,17608973829714.293,168281451038999.88,0.38838014600992943,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96G03|PGM2_HUMAN,6,63,98.29610401242651,3218878142887618.5,32746752022650.773,4.621056185855087e-30,19313268857325712,2063045377426998.8,1.063537818413716e-28,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|Q96GA7|SDSL_HUMAN,6,63,2.756702641051283,305794285909571.06,110927555752968.27,0.019199124022929902,1834765715457426.5,6988436012437001,0.02238800709873845,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007225028208150519,NA,NA,NA
sp|Q96GD0|PLPP_HUMAN;sp|Q6ZT62|BGIN_HUMAN,6,63,148.46205184337256,45599869274866656,307148316412698.56,3.200008722304284e-35,273599215649199940,19350343934000008,1.9590453397946828e-33,Yes,NA,NA,NA,0.023252936575681504,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|Q96GG9|DCNL1_HUMAN,6,63,6.003935098779428,96281494690571.52,16036398313190.475,5.219638337553073e-5,577688968143429.1,1010293093730999.9,7.480015426615148e-5,Yes,NA,NA,NA,NA,NA,8.92943395243373e-4,NA,NA,NA,NA,2.465389962073017e-4,NA,NA,NA,7.236294725554426e-5,NA,NA,0.014580817848992234,NA,NA,0.0010357088147654459
sp|Q96GK7|FAH2A_HUMAN,6,63,27.596114681953868,2515918180525570.5,91169289935253.95,6.850440357115101e-16,15095509083153422,5743665265920999,2.3534453348068826e-15,Yes,NA,0.002992322726106833,NA,NA,NA,2.3045010344446837e-11,NA,NA,0.010820674230459626,0.00441312799979221,2.2731331394965082e-7,0.005386077766393327,8.548949505826631e-5,2.9018423336690802e-5,5.808463022161092e-5,NA,NA,3.134947856864301e-11,NA,1.5516810059068575e-11,1.5417556120667086e-11
sp|Q96GQ5|RUS1_HUMAN,6,63,1.7656695410987286,254683008266666,144241604863491.97,0.1206804665365755,1528098049599996,9087221106399994,0.13183544185169796,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q96GR2|ACBG1_HUMAN;sp|Q5FVE4|ACBG2_HUMAN,6,63,5.192182781059485,7134392434476.19,1374064191365.0793,2.150302559384283e-4,42806354606857.14,86566044056000,2.938426845658612e-4,Yes,NA,NA,0.03363997686505871,0.029743069939486166,NA,NA,NA,0.014194335973636618,0.012421620209891904,NA,NA,0.03621302280310734,0.032049913159293175,NA,NA,NA,NA,0.014194335973636618,NA,0.012421620209891904,NA
sp|Q96GW7|PGCB_HUMAN,6,63,22.672379961511602,403628869649523460,17802668724444442,4.794117051077208e-14,2421773217897140700,1121568129639999900,1.3857216518741582e-13,Yes,NA,NA,NA,NA,1.9522142902239636e-8,1.8748047558858616e-10,NA,NA,NA,1.026303609874546e-7,9.272388412639998e-10,NA,NA,3.050919007430153e-7,2.7625414178444885e-9,NA,9.186799757165964e-5,1.0390749124455922e-6,7.599810029446097e-4,1.039165027172384e-5,NA
sp|Q96HE7|ERO1A_HUMAN;sp|Q86YB8|ERO1B_HUMAN,6,63,10.659416143353845,191078661528142.66,17925809346253.957,3.8084033768436257e-8,1146471969168856,1129325988813999.2,7.026837092536672e-8,Yes,NA,NA,NA,NA,2.4829992287034308e-5,0.042566898496141925,NA,NA,NA,4.034258048701833e-5,NA,NA,NA,1.3035786546322647e-5,0.02690741607724978,0.013017463454397138,3.532767027802919e-7,0.001558726500591967,NA,NA,NA
sp|Q96HN2|SAHH3_HUMAN,6,63,40.66873824864813,3507363415890477.5,86242248147619.03,7.535690292304587e-20,21044180495342864,5433261633299999,3.963358760265351e-19,Yes,NA,NA,0.0035210130330078915,1.1747741418477453e-4,5.311531411914538e-4,1.5323631252783798e-11,NA,NA,0.03293639145253313,NA,1.533650983986945e-11,NA,0.01347807618731911,0.043762279861870756,1.5332735081585724e-11,NA,NA,1.614142153272269e-11,NA,5.319467089037744e-11,2.2382984354862856e-11
sp|Q96HR9|REEP6_HUMAN,6,63,6.587177360978024,8496387223489.526,1289837324530.1587,1.9443968284372706e-5,50978323340937.16,81259751445400,2.890625882392659e-5,Yes,NA,NA,NA,NA,7.438320417019195e-5,NA,NA,NA,NA,1.2161701872015485e-4,NA,NA,NA,1.2316761322184178e-4,NA,NA,0.001589368831351523,NA,0.019300456276083566,NA,2.4486367156484334e-4
sp|Q96HS1|PGAM5_HUMAN,6,63,34.32377343072674,426818544082476.06,12435070547936.518,4.541426014826598e-18,2560911264494856.5,783409444520000.6,1.928058950261334e-17,Yes,0.005864140482502944,4.733873064211025e-6,NA,0.0029664929652609695,0.010112795001478436,3.789637304085769e-5,NA,0.001215269900078919,1.6460962593001227e-9,7.92979004682337e-9,2.664235498883727e-11,7.158072933277637e-7,1.594024912066061e-11,1.7991719225562974e-11,1.536204496943583e-11,0.013281087344895637,0.03982891582009984,2.2288604016007518e-4,NA,NA,NA
sp|Q96HU8|DIRA2_HUMAN,6,63,12.724613885428893,482676327868904.5,37932493057539.68,2.3735800238488843e-9,2896057967213427,2389747062625e3,4.77053739527343e-9,Yes,NA,NA,NA,NA,4.686392337083234e-6,1.3670438593349488e-6,NA,NA,NA,7.407365427591905e-6,2.1753544175995287e-6,NA,NA,0.004020509127408589,0.0014262686143682313,NA,3.479862667690181e-4,1.1160256226494525e-4,NA,0.02712042736553799,NA
sp|Q96HY6|DDRGK_HUMAN,6,63,9.184872882685484,117765311703619,12821659396682.541,3.2104322908415265e-7,706591870221714,807764541991000.1,5.54265834307158e-7,Yes,NA,NA,0.023604046682818014,NA,NA,0.013805513214771192,NA,0.004837996551859347,NA,NA,NA,NA,NA,NA,0.004919269064901699,NA,2.882127757819486e-5,7.940145185791891e-8,NA,0.002807445255670671,NA
sp|Q96I15|SCLY_HUMAN,6,63,10.212600529975331,175820825917333.34,17216068072111.115,7.164894159178103e-8,1054924955504000.1,1084612288543000.2,1.2992737571827116e-7,Yes,NA,NA,NA,NA,NA,1.1144698782716844e-6,NA,NA,NA,NA,1.1144698781606621e-6,NA,NA,NA,1.1144698781606621e-6,NA,NA,8.981995114232255e-6,NA,4.887621070315262e-6,5.566321805261509e-6
