Uniprot_ID,Uniprot_name,Location_control,Confidence_control,Location_AD,Confidence_AD
Q9H993,ARMT1_HUMAN,Cytoplasm,High,Endoplasmic Reticulum,Low
Q9H9A6,LRC40_HUMAN,Endoplasmic Reticulum,High,Mitochondria_Presynapse,Low
Q9H9B4,SFXN1_HUMAN,Cytoskeleton_Plasma membrane,Low,Cytoskeleton,High
Q9H9C1,SPE39_HUMAN,Endoplasmic Reticulum,Low,Mitochondria,High
Q9H9H5,MA6D1_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Low
Q9H9J2,RM44_HUMAN,Mitochondria,Medium,Mitochondria,Medium
Q9H9Q2,CSN7B_HUMAN,Cytoplasm_Endoplasmic Reticulum,Low,Mitochondria,Low
Q9H9S3,S61A2_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9H9S4,CB39L_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9HA64,KT3K_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9HA65,TBC17_HUMAN,Postsynapse,Medium,Postsynapse,Medium
Q9HA77,SYCM_HUMAN,Endoplasmic Reticulum_Mitochondria,Low,Mitochondria,High
Q9HAR2,AGRL3_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Medium
Q9HAT2,SIAE_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9HAV0,GBB4_HUMAN,Plasma membrane_Presynapse,Low,Plasma membrane,Medium
Q9HAV7,GRPE1_HUMAN,Postsynapse,High,Mitochondria,Medium
Q9HB71,CYBP_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9HB90,RRAGC_HUMAN;sp,Endoplasmic Reticulum,High,Cytoplasm_Endoplasmic Reticulum,Low
Q9HBF4,ZFYV1_HUMAN,Postsynapse_Presynapse,Low,Mitochondria,Low
Q9HBH5,RDH14_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria,Medium
Q9HBI6,CP4FB_HUMAN;sp,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Medium
Q9HBL0,TENS1_HUMAN,Nucleus,High,Nucleus,High
Q9HBL8,NMRL1_HUMAN,Nucleus,Low,Mitochondria,Medium
Q9HC38,GLOD4_HUMAN,Cytoplasm_Plasma membrane,Low,Cytoplasm,Medium
Q9HC56,PCDH9_HUMAN,Endoplasmic Reticulum_Postsynapse,Low,Nucleus,Medium
Q9HCC0,MCCB_HUMAN,Cytoskeleton_Postsynapse,Low,Cytoplasm_Cytoskeleton,Low
Q9HCD6,TANC2_HUMAN,Postsynapse,Low,Mitochondria,Medium
Q9HCH3,CPNE5_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9HCJ1,ANKH_HUMAN,Cytoplasm,Low,NA,None
Q9HCJ6,VAT1L_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9HCM2,PLXA4_HUMAN,Plasma membrane,High,Endoplasmic Reticulum,Low
Q9HCP6,HHATL_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9HD23,MRS2_HUMAN,Mitochondria,Low,Mitochondria,Medium
Q9HD34,LYRM4_HUMAN,Postsynapse,Medium,Mitochondria,Medium
Q9HD42,CHM1A_HUMAN,Endoplasmic Reticulum,Low,Mitochondria_Nucleus,Low
Q9HDC9,APMAP_HUMAN,Cytoskeleton_Endoplasmic Reticulum,Low,Endoplasmic Reticulum,High
Q9NNW7,TRXR2_HUMAN,Mitochondria,Medium,Mitochondria,Medium
Q9NP72,RAB18_HUMAN,Endoplasmic Reticulum,Medium,Plasma membrane,Low
Q9NP78,ABCB9_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NP79,VTA1_HUMAN,Endoplasmic Reticulum,High,Cytoskeleton_Endoplasmic Reticulum,Low
Q9NP80,PLPL8_HUMAN,Mitochondria,High,Mitochondria,High
Q9NP81,SYSM_HUMAN,Mitochondria,Medium,Postsynapse,Medium
Q9NP97,DLRB1_HUMAN;sp,Plasma membrane,Medium,Cytoskeleton,High
Q9NPD7,NRN1_HUMAN,Endoplasmic Reticulum_Presynapse,Low,Presynapse,Medium
Q9NPF4,OSGEP_HUMAN,Cytoplasm,High,Cytoplasm,Medium
Q9NPJ3,ACO13_HUMAN,Postsynapse,Medium,Cytoskeleton,Low
Q9NPQ8,RIC8A_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9NQ48,LZTL1_HUMAN,Cytoplasm,Low,Endoplasmic Reticulum,Low
Q9NQ66,PLCB1_HUMAN;sp,Plasma membrane,Medium,Cytoskeleton,High
Q9NQ79,CRAC1_HUMAN,Presynapse,Medium,NA,None
Q9NQ88,TIGAR_HUMAN,Cytoplasm,High,Endoplasmic Reticulum,Medium
Q9NQC3,RTN4_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NQC7,CYLD_HUMAN,Postsynapse,Medium,Postsynapse,Medium
Q9NQE9,HINT3_HUMAN,Endoplasmic Reticulum,Medium,Plasma membrane_Presynapse,Low
Q9NQP4,PFD4_HUMAN,Cytoplasm,Medium,Mitochondria,Medium
Q9NQR4,NIT2_HUMAN,Cytoplasm,Medium,Cytoplasm,High
Q9NQW6,ANLN_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9NQW7,XPP1_HUMAN;sp,Cytoplasm,Medium,Cytoplasm,High
Q9NQX3,GEPH_HUMAN,Cytoskeleton,High,Cytoskeleton,Medium
Q9NQX7,ITM2C_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum_Mitochondria,Low
Q9NR28,DBLOH_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9NR31,SAR1A_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NR45,SIAS_HUMAN,Cytoplasm,Medium,Cytoskeleton,Low
Q9NR46,SHLB2_HUMAN,Plasma membrane,Medium,Cytoskeleton,Medium
Q9NR48,ASH1L_HUMAN,Postsynapse,Low,Nucleus,Low
Q9NRA0,SPHK2_HUMAN,Endoplasmic Reticulum,Low,Mitochondria,Medium
Q9NRD5,PICK1_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum,Low
Q9NRG7,D39U1_HUMAN,Postsynapse,Medium,Postsynapse,High
Q9NRN7,ADPPT_HUMAN,Cytoplasm_Endoplasmic Reticulum,Low,Endoplasmic Reticulum_Nucleus,Low
Q9NRQ2,PLS4_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Low
Q9NRR3,C42S2_HUMAN,Mitochondria,Low,Plasma membrane,Low
Q9NRV9,HEBP1_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9NRW1,RAB6B_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9NRW7,VPS45_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Low
Q9NRX4,PHP14_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NRY4,RHG35_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NRY5,F1142_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,High
Q9NRY6,PLS3_HUMAN,Cytoplasm,Medium,Endoplasmic Reticulum,Medium
Q9NRZ7,PLCC_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Medium
Q9NS69,TOM22_HUMAN,Postsynapse,Medium,Mitochondria,Low
Q9NS86,LANC2_HUMAN,Cytoskeleton,Medium,Plasma membrane,Medium
Q9NSD9,SYFB_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NSE4,SYIM_HUMAN,Mitochondria_Postsynapse,Low,Mitochondria,Low
Q9NSK0,KLC4_HUMAN,NA,None,Mitochondria,Medium
Q9NSY0,NRBP2_HUMAN,Endoplasmic Reticulum_Presynapse,Low,Mitochondria,Low
Q9NT62,ATG3_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9NTJ4,MA2C1_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9NTJ5,SAC1_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NTK5,OLA1_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9NTX5,ECHD1_HUMAN,Cytoskeleton,Low,Cytoplasm,Low
Q9NUB1,ACS2L_HUMAN,Mitochondria,Low,Mitochondria_Postsynapse,Low
Q9NUJ1,ABHDA_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9NUJ3,T11L1_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NUM4,T106B_HUMAN,Plasma membrane,Medium,Plasma membrane,High
Q9NUP9,LIN7C_HUMAN,Endoplasmic Reticulum,Medium,Cytoskeleton_Presynapse,Low
Q9NUQ2,PLCE_HUMAN,Mitochondria,High,Mitochondria,Medium
Q9NUQ9,FA49B_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9NUU7,DD19A_HUMAN;sp,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Medium
Q9NV70,EXOC1_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum_Plasma membrane,Low
Q9NV96,CC50A_HUMAN;sp,Endoplasmic Reticulum,Medium,Presynapse,High
Q9NVA2,SEP11_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NVE7,PANK4_HUMAN,Endoplasmic Reticulum,Low,Presynapse,Medium
Q9NVH1,DJC11_HUMAN,Postsynapse,Medium,Mitochondria,Medium
Q9NVJ2,ARL8B_HUMAN,Plasma membrane_Presynapse,Low,Cytoskeleton_Plasma membrane,Low
Q9NVT9,ARMC1_HUMAN,Postsynapse,Medium,Cytoskeleton_Postsynapse,Low
Q9NWS8,RMND1_HUMAN,Mitochondria_Postsynapse,Low,Mitochondria,High
Q9NWU2,GID8_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9NWV4,CZIB_HUMAN,Cytoplasm,High,Cytoplasm,Low
Q9NX14,NDUBB_HUMAN,Mitochondria,High,Postsynapse,High
Q9NX40,OCAD1_HUMAN,Endoplasmic Reticulum,Low,Cytoskeleton_Postsynapse,Low
Q9NX63,MIC19_HUMAN,Mitochondria,Medium,Postsynapse,High
Q9NXA8,SIR5_HUMAN,Mitochondria,High,Mitochondria,Medium
Q9NY33,DPP3_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9NY35,CLDN1_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum_Presynapse,Low
Q9NY47,CA2D2_HUMAN,Presynapse,Low,NA,None
Q9NY65,TBA8_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9NYB0,TE2IP_HUMAN,Cytoplasm_Mitochondria,Low,Nucleus,High
Q9NYB9,ABI2_HUMAN,Presynapse,High,Presynapse,Medium
Q9NYI0,PSD3_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NYU2,UGGG1_HUMAN,Endoplasmic Reticulum,High,Cytoskeleton,Medium
Q9NZ01,TECR_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Endoplasmic Reticulum,High
Q9NZ45,CISD1_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NZ52,GGA3_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Medium
Q9NZ56,FMN2_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum_Presynapse,Low
Q9NZB8,MOCS1_HUMAN,Mitochondria,Medium,Mitochondria,High
Q9NZD2,GLTP_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9NZG7,NINJ2_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9NZH0,GPC5B_HUMAN,Endoplasmic Reticulum,Medium,Plasma membrane,Medium
Q9NZJ4,SACS_HUMAN,Endoplasmic Reticulum,Low,Nucleus,Medium
Q9NZJ6,COQ3_HUMAN,Postsynapse,Medium,Cytoplasm,Low
Q9NZJ7,MTCH1_HUMAN,Mitochondria_Presynapse,Low,Cytoskeleton,Low
Q9NZL4,HPBP1_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9NZL9,MAT2B_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9NZM1,MYOF_HUMAN,Endoplasmic Reticulum,High,Nucleus,Medium
Q9NZN3,EHD3_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9NZN4,EHD2_HUMAN,Nucleus,Medium,Plasma membrane,Low
Q9NZQ3,SPN90_HUMAN,NA,None,Cytoskeleton,Medium
Q9NZW5,MPP6_HUMAN;REV__sp,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Medium
Q9NZZ3,CHMP5_HUMAN,Cytoplasm_Presynapse,Low,Mitochondria_Postsynapse,Low
Q9P000,COMD9_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9P032,NDUF4_HUMAN,Postsynapse,Medium,Mitochondria,Medium
Q9P035,HACD3_HUMAN,Cytoskeleton,Medium,Cytoskeleton,Medium
Q9P0J0,NDUAD_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9P0J1,PDP1_HUMAN,Mitochondria,High,Mitochondria,High
Q9P0J7,KCMF1_HUMAN,Endoplasmic Reticulum,High,Mitochondria,High
Q9P0K1,ADA22_HUMAN,Plasma membrane,Medium,Cytoskeleton,Medium
Q9P0L0,VAPA_HUMAN,Cytoskeleton,High,Cytoskeleton,Medium
Q9P0L2,MARK1_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum,High
Q9P0S9,TM14C_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria,Medium
Q9P0U1,TOM7_HUMAN,Mitochondria,Medium,Mitochondria,High
Q9P0V9,SEP10_HUMAN,Cytoskeleton,Low,Presynapse,Medium
Q9P0Z9,SOX_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria,High
Q9P1F3,ABRAL_HUMAN,Cytoplasm,Medium,Cytoplasm,High
Q9P1U1,ARP3B_HUMAN;sp,Cytoskeleton,High,Cytoskeleton,Medium
Q9P1Y5,CAMP3_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum,Medium
Q9P253,VPS18_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9P260,RELCH_HUMAN,Presynapse,Medium,Endoplasmic Reticulum_Plasma membrane,Low
Q9P265,DIP2B_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Presynapse,Medium
Q9P2E9,RRBP1_HUMAN,Endoplasmic Reticulum,Medium,Cytoskeleton,Low
Q9P2G1,AKIB1_HUMAN,NA,None,Nucleus_Postsynapse,Low
Q9P2J5,SYLC_HUMAN,Presynapse,High,Endoplasmic Reticulum_Presynapse,Low
Q9P2R3,ANFY1_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Presynapse,Low
Q9P2R7,SUCB1_HUMAN,Plasma membrane,High,Cytoskeleton,High
Q9P2T1,GMPR2_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9P2U7,VGLU1_HUMAN;sp,Plasma membrane,Medium,Cytoskeleton,Medium
Q9P2W3,GBG13_HUMAN,Presynapse,Medium,Endoplasmic Reticulum,Medium
Q9UBB4,ATX10_HUMAN,Cytoplasm_Cytoskeleton,Low,Plasma membrane,Low
Q9UBB6,NCDN_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UBC2,EP15R_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UBE0,SAE1_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum_Nucleus,Low
Q9UBF2,COPG2_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9UBI6,GBG12_HUMAN,Presynapse,High,Cytoskeleton_Presynapse,Low
Q9UBN7,HDAC6_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Medium
Q9UBP0,SPAST_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum_Nucleus,Low
Q9UBP4,DKK3_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UBQ0,VPS29_HUMAN,Cytoskeleton_Endoplasmic Reticulum,Low,Cytoskeleton,High
Q9UBQ5,EIF3K_HUMAN,Nucleus_Postsynapse,Low,Endoplasmic Reticulum,Low
Q9UBQ7,GRHPR_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UBS5,GABR1_HUMAN,Endoplasmic Reticulum,Low,Plasma membrane,Low
Q9UBV8,PEF1_HUMAN,Cytoskeleton,Medium,Cytoplasm,Medium
Q9UBW8,CSN7A_HUMAN,Cytoplasm_Cytoskeleton,Low,Cytoskeleton,Low
Q9UBX3,DIC_HUMAN,Postsynapse,High,Mitochondria_Nucleus,Low
Q9UD71,PPR1B_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UDT6,CLIP2_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9UDY2,ZO2_HUMAN,Endoplasmic Reticulum,Medium,Cytoskeleton,Medium
Q9UDY4,DNJB4_HUMAN,Endoplasmic Reticulum,Medium,Cytoskeleton,Medium
Q9UEW8,STK39_HUMAN,Cytoskeleton,Medium,Cytoskeleton,Low
Q9UEY8,ADDG_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UF11,PKHB1_HUMAN,Postsynapse,Low,Postsynapse,Medium
Q9UFN0,NPS3A_HUMAN,Endoplasmic Reticulum_Postsynapse,Low,Endoplasmic Reticulum_Mitochondria,Low
Q9UGC6,RGS17_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Endoplasmic Reticulum,Medium
Q9UGI6,KCNN3_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9UGM6,SYWM_HUMAN,Mitochondria,High,Mitochondria,High
Q9UGT4,SUSD2_HUMAN,Endoplasmic Reticulum,Low,Nucleus,Low
Q9UH03,SEPT3_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UHA4,LTOR3_HUMAN,Endoplasmic Reticulum_Presynapse,Low,Presynapse,Medium
Q9UHB9,SRP68_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,High
Q9UHC6,CNTP2_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Cytoskeleton,Low
Q9UHD1,CHRD1_HUMAN,Cytoplasm_Cytoskeleton,Low,Cytoplasm_Mitochondria,Low
Q9UHD2,TBK1_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria,High
Q9UHD8,SEPT9_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UHG2,PCSK1_HUMAN;sp,Plasma membrane,Medium,Plasma membrane,Medium
Q9UHG3,PCYOX_HUMAN,Presynapse,High,Endoplasmic Reticulum,High
Q9UHI5,LAT2_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria_Nucleus,Low
Q9UHL4,DPP2_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UHQ4,BAP29_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Low
Q9UHQ9,NB5R1_HUMAN,Plasma membrane_Presynapse,Low,Endoplasmic Reticulum,Medium
Q9UHV9,PFD2_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UHX1,PUF60_HUMAN,Nucleus,Medium,Nucleus,High
Q9UHY1,NRBP_HUMAN,Cytoskeleton,Medium,Cytoskeleton_Endoplasmic Reticulum,Low
Q9UHY7,ENOPH_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9UI09,NDUAC_HUMAN,Mitochondria,High,Postsynapse,High
Q9UI12,VATH_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UI15,TAGL3_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UI40,NCKX2_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Medium
Q9UI47,CTNA3_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9UIA9,XPO7_HUMAN;sp,Cytoskeleton_Endoplasmic Reticulum,Low,Endoplasmic Reticulum_Plasma membrane,Low
Q9UIC8,LCMT1_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UID3,VPS51_HUMAN,Presynapse,Medium,Endoplasmic Reticulum,Low
Q9UIG0,BAZ1B_HUMAN,Cytoplasm_Plasma membrane,Low,Cytoskeleton,High
Q9UII2,ATIF1_HUMAN,Mitochondria,Low,Mitochondria,Low
Q9UIJ7,KAD3_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UIQ6,LCAP_HUMAN,NA,None,Nucleus,Low
Q9UJ41,RABX5_HUMAN,Endoplasmic Reticulum,Medium,Mitochondria,Medium
Q9UJ70,NAGK_HUMAN,Cytoskeleton,Medium,Cytoplasm_Cytoskeleton,Low
Q9UJC5,SH3L2_HUMAN,Cytoskeleton,High,Cytoskeleton,Medium
Q9UJD0,RIMS3_HUMAN,Postsynapse,Low,Nucleus_Postsynapse,Low
Q9UJQ1,LAMP5_HUMAN,Endoplasmic Reticulum_Mitochondria,Low,Nucleus,Medium
Q9UJS0,CMC2_HUMAN,Postsynapse,Medium,Postsynapse,Medium
Q9UJU6,DBNL_HUMAN,Cytoskeleton,High,Cytoskeleton_Plasma membrane,Low
Q9UJY5,GGA1_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UJZ1,STML2_HUMAN,Mitochondria,Medium,Postsynapse,Medium
Q9UK22,FBX2_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9UK41,VPS28_HUMAN,Endoplasmic Reticulum,High,Mitochondria,High
Q9UK45,LSM7_HUMAN,Cytoplasm,High,Cytoplasm_Mitochondria,Low
Q9UK76,JUPI1_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UKA9,PTBP2_HUMAN,Nucleus,High,Nucleus,High
Q9UKG1,DP13A_HUMAN,Cytoskeleton,Medium,Cytoskeleton_Endoplasmic Reticulum,Low
Q9UKK9,NUDT5_HUMAN,Cytoplasm,High,Cytoplasm,High
Q9UKU0,ACSL6_HUMAN;sp,Cytoskeleton_Plasma membrane,Low,Plasma membrane,Medium
Q9UKU6,TRHDE_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Medium
Q9UL12,SARDH_HUMAN,Cytoskeleton_Plasma membrane,Low,Mitochondria,Low
Q9UL15,BAG5_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum_Mitochondria,Low
Q9UL25,RAB21_HUMAN,Cytoskeleton_Presynapse,Low,Presynapse,Low
Q9UL26,RB22A_HUMAN,Mitochondria,Low,Endoplasmic Reticulum,High
Q9UL46,PSME2_HUMAN,Cytoplasm,High,Cytoplasm,Medium
Q9UL51,HCN2_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9ULA0,DNPEP_HUMAN,Cytoplasm,High,Cytoplasm,Medium
Q9ULB1,NRX1A_HUMAN,Endoplasmic Reticulum,Medium,Presynapse,High
Q9ULC3,RAB23_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,High
Q9ULC4,MCTS1_HUMAN,Cytoskeleton,High,Endoplasmic Reticulum,Low
Q9ULJ8,NEB1_HUMAN,Mitochondria,High,Mitochondria,Medium
Q9ULK0,GRID1_HUMAN,Endoplasmic Reticulum,High,Mitochondria,High
Q9ULN7,PNM8B_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Low
Q9ULP0,NDRG4_HUMAN,Plasma membrane,High,Cytoskeleton,High
Q9ULP9,TBC24_HUMAN,Plasma membrane,Medium,Cytoskeleton_Presynapse,Low
Q9ULR3,PPM1H_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9ULT8,HECD1_HUMAN,Nucleus,Low,Cytoskeleton,High
Q9ULU8,CAPS1_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9ULV4,COR1C_HUMAN;sp,Cytoskeleton,High,Cytoskeleton,High
Q9UM19,HPCL4_HUMAN,Cytoskeleton,High,Cytoskeleton,Medium
Q9UM22,EPDR1_HUMAN,Endoplasmic Reticulum_Presynapse,Low,Endoplasmic Reticulum,Low
Q9UM54,MYO6_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,Low
Q9UMF0,ICAM5_HUMAN,Cytoskeleton_Plasma membrane,Low,Cytoskeleton,High
Q9UMS4,PRP19_HUMAN,Nucleus,Medium,Nucleus,Low
Q9UMX0,UBQL1_HUMAN,NA,None,Mitochondria,Low
Q9UMX5,NENF_HUMAN,Mitochondria,Medium,Endoplasmic Reticulum_Mitochondria,Low
Q9UMY4,SNX12_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum_Presynapse,Low
Q9UN36,NDRG2_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UN37,VPS4A_HUMAN;sp,Endoplasmic Reticulum_Presynapse,Low,Endoplasmic Reticulum,Medium
Q9UN86,G3BP2_HUMAN,Endoplasmic Reticulum_Plasma membrane,Low,Endoplasmic Reticulum,Medium
Q9UNA1,RHG26_HUMAN,Endoplasmic Reticulum,Medium,Endoplasmic Reticulum,High
Q9UNE7,CHIP_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9UNF0,PACN2_HUMAN,Cytoskeleton,Low,Plasma membrane,Medium
Q9UNH7,SNX6_HUMAN,Endoplasmic Reticulum_Presynapse,Low,Endoplasmic Reticulum,Medium
Q9UNK0,STX8_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9UNM6,PSD13_HUMAN,Cytoskeleton,High,Endoplasmic Reticulum_Presynapse,Low
Q9UNN5,FAF1_HUMAN,Endoplasmic Reticulum_Postsynapse,Low,Mitochondria,Medium
Q9UNS2,CSN3_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UNW9,NOVA2_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,High
Q9UNZ2,NSF1C_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UPA5,BSN_HUMAN,Cytoskeleton,Medium,Cytoskeleton,Medium
Q9UPN3,MACF1_HUMAN,Plasma membrane,High,Cytoskeleton,Medium
Q9UPN3,MACF1_HUMAN,Plasma membrane,High,Cytoskeleton,Medium
Q9UPQ0,LIMC1_HUMAN,Endoplasmic Reticulum,Low,Mitochondria,Low
Q9UPQ3,AGAP1_HUMAN;sp,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Medium
Q9UPR0,PLCL2_HUMAN,Endoplasmic Reticulum,High,Mitochondria,Medium
Q9UPR5,NAC2_HUMAN,Plasma membrane,Medium,Cytoskeleton,Medium
Q9UPT5,EXOC7_HUMAN,Endoplasmic Reticulum,Low,Endoplasmic Reticulum_Presynapse,Low
Q9UPT6,JIP3_HUMAN,Endoplasmic Reticulum,High,Endoplasmic Reticulum,Low
Q9UPU5,UBP24_HUMAN,Endoplasmic Reticulum,Low,Mitochondria,High
Q9UPV7,PHF24_HUMAN,Cytoskeleton,Medium,Cytoskeleton,Low
Q9UPW8,UN13A_HUMAN;sp,Postsynapse,High,Presynapse,High
Q9UPX0,TUTLB_HUMAN,Postsynapse,High,Postsynapse,High
Q9UPX8,SHAN2_HUMAN,Mitochondria_Postsynapse,Low,Mitochondria_Nucleus,Low
Q9UPY5,XCT_HUMAN,Endoplasmic Reticulum,High,Presynapse,Medium
Q9UPY6,WASF3_HUMAN,Endoplasmic Reticulum,Medium,Plasma membrane,Medium
Q9UPY8,MARE3_HUMAN,Cytoskeleton,High,Cytoskeleton,High
Q9UQ03,COR2B_HUMAN,Cytoskeleton,Medium,Cytoskeleton,High
Q9UQ16,DYN3_HUMAN,Plasma membrane,Medium,Cytoskeleton,High
Q9UQ80,PA2G4_HUMAN,Cytoskeleton,Medium,Cytoskeleton,Medium
